"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABATIÁ";"AÉCIO NEVES";"2112"
"ABATIÁ";"BRANCO";"133"
"ABATIÁ";"DILMA";"1832"
"ABATIÁ";"EDUARDO JORGE";"5"
"ABATIÁ";"LEVY FIDELIX";"7"
"ABATIÁ";"LUCIANA GENRO";"22"
"ABATIÁ";"MARINA SILVA";"478"
"ABATIÁ";"MAURO IASI";"1"
"ABATIÁ";"NULO";"198"
"ABATIÁ";"PASTOR EVERALDO";"7"
"ABATIÁ";"ZÉ MARIA";"3"
"ADRIANÓPOLIS";"AÉCIO NEVES";"859"
"ADRIANÓPOLIS";"BRANCO";"72"
"ADRIANÓPOLIS";"DILMA";"2232"
"ADRIANÓPOLIS";"EDUARDO JORGE";"7"
"ADRIANÓPOLIS";"LEVY FIDELIX";"4"
"ADRIANÓPOLIS";"LUCIANA GENRO";"20"
"ADRIANÓPOLIS";"MARINA SILVA";"530"
"ADRIANÓPOLIS";"MAURO IASI";"1"
"ADRIANÓPOLIS";"NULO";"196"
"ADRIANÓPOLIS";"PASTOR EVERALDO";"16"
"ADRIANÓPOLIS";"ZÉ MARIA";"1"
"AGUDOS DO SUL";"AÉCIO NEVES";"2626"
"AGUDOS DO SUL";"BRANCO";"180"
"AGUDOS DO SUL";"DILMA";"2369"
"AGUDOS DO SUL";"EDUARDO JORGE";"6"
"AGUDOS DO SUL";"EYMAEL";"3"
"AGUDOS DO SUL";"LEVY FIDELIX";"14"
"AGUDOS DO SUL";"LUCIANA GENRO";"26"
"AGUDOS DO SUL";"MARINA SILVA";"374"
"AGUDOS DO SUL";"MAURO IASI";"2"
"AGUDOS DO SUL";"NULO";"223"
"AGUDOS DO SUL";"PASTOR EVERALDO";"32"
"AGUDOS DO SUL";"RUI COSTA PIMENTA";"1"
"AGUDOS DO SUL";"ZÉ MARIA";"1"
"ALMIRANTE TAMANDARÉ";"AÉCIO NEVES";"21433"
"ALMIRANTE TAMANDARÉ";"BRANCO";"3526"
"ALMIRANTE TAMANDARÉ";"DILMA";"15493"
"ALMIRANTE TAMANDARÉ";"EDUARDO JORGE";"400"
"ALMIRANTE TAMANDARÉ";"EYMAEL";"149"
"ALMIRANTE TAMANDARÉ";"LEVY FIDELIX";"521"
"ALMIRANTE TAMANDARÉ";"LUCIANA GENRO";"871"
"ALMIRANTE TAMANDARÉ";"MARINA SILVA";"11595"
"ALMIRANTE TAMANDARÉ";"MAURO IASI";"29"
"ALMIRANTE TAMANDARÉ";"NULO";"2964"
"ALMIRANTE TAMANDARÉ";"PASTOR EVERALDO";"537"
"ALMIRANTE TAMANDARÉ";"RUI COSTA PIMENTA";"3"
"ALMIRANTE TAMANDARÉ";"ZÉ MARIA";"74"
"ALTAMIRA DO PARANÁ";"AÉCIO NEVES";"1114"
"ALTAMIRA DO PARANÁ";"BRANCO";"18"
"ALTAMIRA DO PARANÁ";"DILMA";"1349"
"ALTAMIRA DO PARANÁ";"EDUARDO JORGE";"1"
"ALTAMIRA DO PARANÁ";"EYMAEL";"3"
"ALTAMIRA DO PARANÁ";"LEVY FIDELIX";"3"
"ALTAMIRA DO PARANÁ";"LUCIANA GENRO";"4"
"ALTAMIRA DO PARANÁ";"MARINA SILVA";"189"
"ALTAMIRA DO PARANÁ";"MAURO IASI";"1"
"ALTAMIRA DO PARANÁ";"NULO";"95"
"ALTAMIRA DO PARANÁ";"PASTOR EVERALDO";"7"
"ALTAMIRA DO PARANÁ";"ZÉ MARIA";"1"
"ALTO PARANÁ";"AÉCIO NEVES";"3371"
"ALTO PARANÁ";"BRANCO";"241"
"ALTO PARANÁ";"DILMA";"3367"
"ALTO PARANÁ";"EDUARDO JORGE";"27"
"ALTO PARANÁ";"EYMAEL";"1"
"ALTO PARANÁ";"LEVY FIDELIX";"20"
"ALTO PARANÁ";"LUCIANA GENRO";"42"
"ALTO PARANÁ";"MARINA SILVA";"931"
"ALTO PARANÁ";"MAURO IASI";"2"
"ALTO PARANÁ";"NULO";"283"
"ALTO PARANÁ";"PASTOR EVERALDO";"27"
"ALTO PARANÁ";"ZÉ MARIA";"3"
