"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABAETETUBA";"AÉCIO NEVES";"14630"
"ABAETETUBA";"BRANCO";"943"
"ABAETETUBA";"DILMA";"56350"
"ABAETETUBA";"EDUARDO JORGE";"166"
"ABAETETUBA";"EYMAEL";"17"
"ABAETETUBA";"LEVY FIDELIX";"95"
"ABAETETUBA";"LUCIANA GENRO";"487"
"ABAETETUBA";"MARINA SILVA";"6657"
"ABAETETUBA";"MAURO IASI";"7"
"ABAETETUBA";"NULO";"2171"
"ABAETETUBA";"PASTOR EVERALDO";"552"
"ABAETETUBA";"RUI COSTA PIMENTA";"1"
"ABAETETUBA";"ZÉ MARIA";"27"
"ABEL FIGUEIREDO";"AÉCIO NEVES";"952"
"ABEL FIGUEIREDO";"BRANCO";"40"
"ABEL FIGUEIREDO";"DILMA";"2450"
"ABEL FIGUEIREDO";"EDUARDO JORGE";"3"
"ABEL FIGUEIREDO";"LEVY FIDELIX";"3"
"ABEL FIGUEIREDO";"LUCIANA GENRO";"2"
"ABEL FIGUEIREDO";"MARINA SILVA";"270"
"ABEL FIGUEIREDO";"NULO";"210"
"ABEL FIGUEIREDO";"PASTOR EVERALDO";"25"
"ACARÁ";"AÉCIO NEVES";"5692"
"ACARÁ";"BRANCO";"300"
"ACARÁ";"DILMA";"20899"
"ACARÁ";"EDUARDO JORGE";"27"
"ACARÁ";"EYMAEL";"4"
"ACARÁ";"LEVY FIDELIX";"11"
"ACARÁ";"LUCIANA GENRO";"94"
"ACARÁ";"MARINA SILVA";"2507"
"ACARÁ";"MAURO IASI";"2"
"ACARÁ";"NULO";"1194"
"ACARÁ";"PASTOR EVERALDO";"473"
"ACARÁ";"ZÉ MARIA";"22"
"AFUÁ";"AÉCIO NEVES";"5284"
"AFUÁ";"BRANCO";"107"
"AFUÁ";"DILMA";"10571"
"AFUÁ";"EDUARDO JORGE";"8"
"AFUÁ";"LEVY FIDELIX";"5"
"AFUÁ";"LUCIANA GENRO";"22"
"AFUÁ";"MARINA SILVA";"785"
"AFUÁ";"MAURO IASI";"1"
"AFUÁ";"NULO";"808"
"AFUÁ";"PASTOR EVERALDO";"139"
"AFUÁ";"RUI COSTA PIMENTA";"1"
"AFUÁ";"ZÉ MARIA";"8"
"ALENQUER";"AÉCIO NEVES";"9413"
"ALENQUER";"BRANCO";"211"
"ALENQUER";"DILMA";"13499"
"ALENQUER";"EDUARDO JORGE";"16"
"ALENQUER";"EYMAEL";"2"
"ALENQUER";"LEVY FIDELIX";"18"
"ALENQUER";"LUCIANA GENRO";"57"
"ALENQUER";"MARINA SILVA";"2466"
"ALENQUER";"MAURO IASI";"3"
"ALENQUER";"NULO";"915"
"ALENQUER";"PASTOR EVERALDO";"304"
"ALENQUER";"ZÉ MARIA";"5"
"ALMEIRIM";"AÉCIO NEVES";"2185"
"ALMEIRIM";"BRANCO";"217"
"ALMEIRIM";"DILMA";"10329"
"ALMEIRIM";"EDUARDO JORGE";"13"
"ALMEIRIM";"EYMAEL";"2"
"ALMEIRIM";"LEVY FIDELIX";"12"
"ALMEIRIM";"LUCIANA GENRO";"27"
"ALMEIRIM";"MARINA SILVA";"2019"
"ALMEIRIM";"NULO";"565"
"ALMEIRIM";"PASTOR EVERALDO";"133"
"ALMEIRIM";"ZÉ MARIA";"1"
"ALTAMIRA";"AÉCIO NEVES";"16304"
"ALTAMIRA";"BRANCO";"1809"
"ALTAMIRA";"DILMA";"22921"
"ALTAMIRA";"EDUARDO JORGE";"113"
"ALTAMIRA";"EYMAEL";"11"
"ALTAMIRA";"LEVY FIDELIX";"119"
"ALTAMIRA";"LUCIANA GENRO";"228"
"ALTAMIRA";"MARINA SILVA";"5747"
"ALTAMIRA";"MAURO IASI";"14"
"ALTAMIRA";"NULO";"2535"
"ALTAMIRA";"PASTOR EVERALDO";"515"
"ALTAMIRA";"RUI COSTA PIMENTA";"3"
"ALTAMIRA";"ZÉ MARIA";"14"
"ANAJÁS";"AÉCIO NEVES";"4059"
"ANAJÁS";"BRANCO";"59"
"ANAJÁS";"DILMA";"6194"
"ANAJÁS";"EDUARDO JORGE";"11"
"ANAJÁS";"LEVY FIDELIX";"4"
"ANAJÁS";"LUCIANA GENRO";"20"
"ANAJÁS";"MARINA SILVA";"1160"
"ANAJÁS";"MAURO IASI";"4"
"ANAJÁS";"NULO";"681"
"ANAJÁS";"PASTOR EVERALDO";"107"
"ANAJÁS";"RUI COSTA PIMENTA";"2"
"ANAJÁS";"ZÉ MARIA";"6"
"ANANINDEUA";"AÉCIO NEVES";"59878"
"ANANINDEUA";"BRANCO";"7290"
"ANANINDEUA";"DILMA";"94575"
"ANANINDEUA";"EDUARDO JORGE";"1496"
"ANANINDEUA";"EYMAEL";"76"
"ANANINDEUA";"LEVY FIDELIX";"1356"
"ANANINDEUA";"LUCIANA GENRO";"4871"
"ANANINDEUA";"MARINA SILVA";"57791"
"ANANINDEUA";"MAURO IASI";"74"
"ANANINDEUA";"NULO";"10080"
"ANANINDEUA";"PASTOR EVERALDO";"3184"
"ANANINDEUA";"RUI COSTA PIMENTA";"19"
"ANANINDEUA";"ZÉ MARIA";"396"
"ANAPU";"AÉCIO NEVES";"4175"
"ANAPU";"BRANCO";"223"
"ANAPU";"DILMA";"5204"
"ANAPU";"EDUARDO JORGE";"8"
"ANAPU";"EYMAEL";"9"
"ANAPU";"LEVY FIDELIX";"9"
"ANAPU";"LUCIANA GENRO";"9"
"ANAPU";"MARINA SILVA";"400"
"ANAPU";"MAURO IASI";"2"
"ANAPU";"NULO";"503"
"ANAPU";"PASTOR EVERALDO";"129"
"ANAPU";"ZÉ MARIA";"1"
"AUGUSTO CORRÊA";"AÉCIO NEVES";"5649"
"AUGUSTO CORRÊA";"BRANCO";"358"
"AUGUSTO CORRÊA";"DILMA";"15353"
"AUGUSTO CORRÊA";"EDUARDO JORGE";"33"
"AUGUSTO CORRÊA";"EYMAEL";"3"
"AUGUSTO CORRÊA";"LEVY FIDELIX";"36"
"AUGUSTO CORRÊA";"LUCIANA GENRO";"40"
"AUGUSTO CORRÊA";"MARINA SILVA";"2403"
"AUGUSTO CORRÊA";"MAURO IASI";"10"
"AUGUSTO CORRÊA";"NULO";"1159"
"AUGUSTO CORRÊA";"PASTOR EVERALDO";"137"
"AUGUSTO CORRÊA";"ZÉ MARIA";"5"
"AURORA DO PARÁ";"AÉCIO NEVES";"2451"
"AURORA DO PARÁ";"BRANCO";"124"
"AURORA DO PARÁ";"DILMA";"8687"
"AURORA DO PARÁ";"EDUARDO JORGE";"11"
"AURORA DO PARÁ";"EYMAEL";"1"
"AURORA DO PARÁ";"LEVY FIDELIX";"10"
"AURORA DO PARÁ";"LUCIANA GENRO";"18"
"AURORA DO PARÁ";"MARINA SILVA";"892"
"AURORA DO PARÁ";"NULO";"573"
"AURORA DO PARÁ";"PASTOR EVERALDO";"44"
"AURORA DO PARÁ";"ZÉ MARIA";"1"
"AVEIRO";"AÉCIO NEVES";"1251"
"AVEIRO";"BRANCO";"60"
"AVEIRO";"DILMA";"4840"
"AVEIRO";"EDUARDO JORGE";"2"
"AVEIRO";"LEVY FIDELIX";"4"
"AVEIRO";"LUCIANA GENRO";"10"
"AVEIRO";"MARINA SILVA";"388"
"AVEIRO";"MAURO IASI";"2"
"AVEIRO";"NULO";"274"
"AVEIRO";"PASTOR EVERALDO";"100"
"AVEIRO";"RUI COSTA PIMENTA";"1"
"AVEIRO";"ZÉ MARIA";"2"
"BAGRE";"AÉCIO NEVES";"723"
"BAGRE";"BRANCO";"59"
"BAGRE";"DILMA";"6511"
"BAGRE";"EDUARDO JORGE";"4"
"BAGRE";"EYMAEL";"2"
"BAGRE";"LEVY FIDELIX";"4"
"BAGRE";"LUCIANA GENRO";"5"
"BAGRE";"MARINA SILVA";"546"
"BAGRE";"MAURO IASI";"2"
"BAGRE";"NULO";"367"
"BAGRE";"PASTOR EVERALDO";"91"
"BAIÃO";"AÉCIO NEVES";"3635"
"BAIÃO";"BRANCO";"263"
"BAIÃO";"DILMA";"10801"
"BAIÃO";"EDUARDO JORGE";"9"
"BAIÃO";"LEVY FIDELIX";"18"
"BAIÃO";"LUCIANA GENRO";"44"
"BAIÃO";"MARINA SILVA";"2313"
"BAIÃO";"MAURO IASI";"2"
"BAIÃO";"NULO";"528"
"BAIÃO";"PASTOR EVERALDO";"133"
"BAIÃO";"ZÉ MARIA";"7"
"BANNACH";"AÉCIO NEVES";"877"
"BANNACH";"BRANCO";"21"
"BANNACH";"DILMA";"819"
"BANNACH";"EDUARDO JORGE";"2"
"BANNACH";"MARINA SILVA";"210"
"BANNACH";"MAURO IASI";"1"
"BANNACH";"NULO";"90"
"BANNACH";"PASTOR EVERALDO";"46"
"BARCARENA";"AÉCIO NEVES";"8326"
"BARCARENA";"BRANCO";"1174"
"BARCARENA";"DILMA";"38908"
"BARCARENA";"EDUARDO JORGE";"127"
"BARCARENA";"EYMAEL";"4"
"BARCARENA";"LEVY FIDELIX";"215"
"BARCARENA";"LUCIANA GENRO";"400"
"BARCARENA";"MARINA SILVA";"8291"
"BARCARENA";"MAURO IASI";"10"
"BARCARENA";"NULO";"1849"
"BARCARENA";"PASTOR EVERALDO";"937"
"BARCARENA";"RUI COSTA PIMENTA";"2"
"BARCARENA";"ZÉ MARIA";"54"
"BELTERRA";"AÉCIO NEVES";"3515"
"BELTERRA";"BRANCO";"135"
"BELTERRA";"DILMA";"4937"
"BELTERRA";"EDUARDO JORGE";"11"
"BELTERRA";"EYMAEL";"1"
"BELTERRA";"LEVY FIDELIX";"10"
"BELTERRA";"LUCIANA GENRO";"25"
"BELTERRA";"MARINA SILVA";"1538"
"BELTERRA";"MAURO IASI";"1"
"BELTERRA";"NULO";"423"
"BELTERRA";"PASTOR EVERALDO";"133"
"BELTERRA";"ZÉ MARIA";"4"
"BELÉM";"AÉCIO NEVES";"243620"
"BELÉM";"BRANCO";"25459"
"BELÉM";"DILMA";"284647"
"BELÉM";"EDUARDO JORGE";"6104"
"BELÉM";"EYMAEL";"337"
"BELÉM";"LEVY FIDELIX";"4798"
"BELÉM";"LUCIANA GENRO";"23573"
"BELÉM";"MARINA SILVA";"205732"
"BELÉM";"MAURO IASI";"244"
"BELÉM";"NULO";"37808"
"BELÉM";"PASTOR EVERALDO";"7892"
"BELÉM";"RUI COSTA PIMENTA";"53"
"BELÉM";"ZÉ MARIA";"1566"
"BENEVIDES";"AÉCIO NEVES";"7143"
"BENEVIDES";"BRANCO";"672"
"BENEVIDES";"DILMA";"14878"
